USER_ID,AGE,GENDER,NAME,PERSONA,DISCOUNT_PERSONA,BEHAVIOUR_CATEGORY,USED
2819,18,F,Michelle Jones,footwear_jewelry_furniture,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
2820,30,M,James Colon,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2821,55,M,Christopher Mckay,beauty_accessories_instruments,DISCOUNT_INTERESTED,AVERAGE,Y
2822,26,M,Christopher Ryan,accessories_groceries_books,DISCOUNT_INTERESTED,AVERAGE,Y
2823,39,F,Heather Allen,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2824,26,M,Vincent Cameron,floral_beauty_jewelry,DISCOUNT_INTERESTED,AVERAGE,Y
2825,29,F,Ashley Morgan,housewares_floral_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2826,49,M,Zachary Molina,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
2827,43,M,Jim Johnson,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
2828,22,F,Rachael Hart,housewares_floral_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2829,33,F,Denise Coleman,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2830,19,F,Tanya Grant,accessories_groceries_books,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2831,34,F,Lisa Rivera,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
2832,40,M,Randall Jones,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2833,22,F,Terri Elliott,floral_beauty_jewelry,DISCOUNT_INTERESTED,AVERAGE,Y
2834,28,F,Tina Elliott,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2835,32,M,Blake Wallace,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2836,54,M,Nathan Dawson,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
2837,70,F,Ashley Weiss,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
2838,20,F,Claudia Adkins,housewares_floral_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
2839,44,M,Joel Moore,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
2840,31,F,Diana Johnson,beauty_electronics_groceries,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
2841,31,M,David Lynch,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2842,44,M,Samuel Gilbert,homedecor_electronics_outdoors,DISCOUNT_INTERESTED,AVERAGE,Y
2843,54,F,Amber Richardson,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2844,58,F,Erin Warren,housewares_tools_beauty,DISCOUNT_INTERESTED,AVERAGE,Y
2845,37,M,Kenneth Simpson,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2846,30,F,Deanna Foster,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
2847,46,F,Katherine Pennington,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2848,27,F,Ashley Stewart,housewares_floral_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
2849,37,M,Lawrence Brown,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2850,30,M,Christian Davis,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2851,40,M,Michael Koch,housewares_floral_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2852,27,F,Kristina Kirk,groceries_furniture_floral,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2853,25,M,Mark Jackson,furniture_homedecor_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
2854,54,F,Donna Cross,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2855,22,F,Kristine West,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2856,35,M,Luis Mccoy,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
2857,26,F,Laura Cabrera,apparel_footwear_accessories,DISCOUNT_INTERESTED,AVERAGE,Y
2858,19,M,Jonathan Jones,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
2859,19,F,Kelsey Bennett,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2860,24,F,Cassidy Johnson,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2861,50,M,Terrence Ellis,apparel_footwear_accessories,DISCOUNT_INTERESTED,AVERAGE,Y
2862,28,F,Elizabeth Trujillo,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2863,58,M,Anthony Diaz,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2864,37,F,Denise Carson,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2865,33,M,Michael Martinez,apparel_footwear_accessories,DISCOUNT_INTERESTED,AVERAGE,Y
2866,37,M,Steven Murray,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
2867,35,F,Deborah Lawson,floral_beauty_jewelry,DISCOUNT_INTERESTED,AVERAGE,Y
2868,44,F,Kara White,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
2869,28,M,Michael Wilson,beauty_accessories_instruments,DISCOUNT_INTERESTED,AVERAGE,Y
2870,30,F,Jodi Weaver,books_apparel_homedecor,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
2871,52,M,Joseph Williams,homedecor_electronics_outdoors,DISCOUNT_INTERESTED,AVERAGE,Y
2872,57,M,John Robinson,beauty_accessories_instruments,DISCOUNT_INTERESTED,AVERAGE,Y
2873,52,F,Rebecca Lee,housewares_floral_groceries,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
2874,32,M,Travis Vargas,furniture_homedecor_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
2875,45,M,Aaron Galloway,housewares_floral_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
2876,34,M,Raymond Bonilla,groceries_beauty_housewares,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
2877,35,F,Emily Carlson,books_apparel_homedecor,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
2878,25,F,Kelsey Gonzalez,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2879,38,M,Benjamin Gomez,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
2880,25,M,Jason Delacruz,groceries_furniture_floral,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2881,30,F,Summer Santos,groceries_beauty_housewares,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
2882,49,F,Brenda Page,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
2883,26,M,Maurice Hall,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
2884,21,F,Anne Obrien,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2885,21,F,Tiffany Ward,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2886,56,M,Luis Smith,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2887,35,M,Brian Lee,books_apparel_homedecor,DISCOUNT_INTERESTED,AVERAGE,Y
2888,32,M,Michael Houston,housewares_floral_groceries,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
2889,47,M,Peter Morrison,instruments_books_electronics,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
2890,48,M,Tony Diaz,housewares_tools_beauty,DISCOUNT_INTERESTED,AVERAGE,Y
2891,30,F,Mary Daniel,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
2892,41,F,Christina Watts,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
2893,45,F,Jennifer Alexander,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
2894,40,F,Michelle Peterson,apparel_footwear_accessories,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
2895,24,M,James Chan,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2896,51,M,Michael Taylor,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
2897,36,M,John Underwood,tools_housewares_apparel,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
2898,28,F,Lisa Doyle,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2899,32,F,Melissa Henderson,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
2900,19,F,Tammie Smith,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2901,23,F,Rebecca Kennedy,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2902,44,M,Nathan Watts,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
2903,18,F,April Smith,housewares_floral_groceries,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
2904,32,F,Heather Hall,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2905,36,M,Jon Barber,housewares_floral_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
2906,20,M,Dillon Schroeder,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
2907,62,M,Craig Bryant,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2908,26,M,Jonathan Lewis,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
2909,29,M,James Todd,outdoors_instruments_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
2910,29,M,Mark Wagner,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2911,26,M,Michael Harper,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2912,18,M,Marc Parks,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2913,43,F,Amanda Hoffman,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2914,60,F,Brandy Ray,accessories_groceries_books,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
2915,26,M,Patrick Tucker,groceries_beauty_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
2916,40,F,Jessica Shaw,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
2917,43,M,Gregory James,groceries_seasonal_tools,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2918,49,M,Aaron Hudson,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
2919,32,F,Christy Moyer,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2920,29,F,Michelle Ortiz,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
2921,29,M,Richard Powell,beauty_electronics_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2922,42,M,Jonathan Henry,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
2923,47,M,Timothy Thompson,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
2924,25,F,Olivia Campbell,housewares_floral_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
2925,31,M,Kenneth Dominguez,housewares_tools_beauty,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
2926,52,M,David Brown,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
2927,46,F,Melissa Larson,groceries_beauty_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2928,65,F,Debbie Dorsey,groceries_beauty_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
2929,44,M,Steven Davidson,homedecor_electronics_outdoors,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
2930,31,F,Cheryl Booth,groceries_beauty_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
2931,38,F,Robin Wagner,housewares_tools_beauty,DISCOUNT_INTERESTED,AVERAGE,Y
2932,40,F,Sydney Houston,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2933,21,M,Cameron Savage,housewares_floral_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2934,36,M,Anthony Figueroa,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
2935,42,F,Allison Duffy,housewares_floral_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
2936,24,F,Lisa James,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2937,45,M,Kevin Rich,accessories_groceries_books,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2938,38,M,Todd Jones,groceries_seasonal_tools,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2939,58,F,Paula Patel,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
2940,19,F,Stephanie Collins,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
2941,27,M,Nathaniel Fowler,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2942,38,F,Angel Bonilla,books_apparel_homedecor,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
2943,28,F,Michelle Cross,books_apparel_homedecor,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
2944,42,F,Holly Garrison,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2945,44,F,Amy Case,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2946,22,M,Michael Walters,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2947,35,F,Angela Rocha,instruments_books_electronics,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
2948,35,M,Ronald Pugh,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
2949,31,M,Mark Powell,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
2950,55,M,Connor Mills,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2951,48,F,Michelle Johnson,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
2952,42,M,Jon Rodriguez,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2953,42,F,Jamie Vasquez,electronics_outdoors_footwear,DISCOUNT_INTERESTED,AVERAGE,Y
2954,34,F,Gina Parks,housewares_floral_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
2955,54,M,William Hodge,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
2956,42,M,Dylan Nichols,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
2957,43,F,Megan Martin,footwear_jewelry_furniture,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
2958,50,M,Sean Monroe,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2959,28,M,Kevin Bowers,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2960,46,M,Tim Obrien,housewares_floral_groceries,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
2961,25,M,Carlos Jensen,groceries_beauty_housewares,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
2962,30,F,Melissa Lee,beauty_accessories_instruments,DISCOUNT_INTERESTED,AVERAGE,Y
2963,30,M,John Moon,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2964,63,F,Grace Kirk,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2965,49,F,Beverly Lewis,beauty_accessories_instruments,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
2966,42,M,Mark Smith,accessories_groceries_books,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2967,43,M,Marc Morton,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
2968,37,M,Brandon Anderson,housewares_tools_beauty,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
2969,57,F,Sarah Lawson,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2970,35,F,Megan Wright,books_apparel_homedecor,DISCOUNT_INTERESTED,AVERAGE,Y
2971,31,F,Sandy Larson,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
2972,24,F,Margaret Burke,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2973,45,M,William Blake,groceries_seasonal_tools,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2974,43,F,Helen Stevens,footwear_jewelry_furniture,DISCOUNT_INTERESTED,AVERAGE,Y
2975,31,M,Jay Rodriguez,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
2976,19,F,Diana Cunningham,housewares_floral_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
2977,48,M,James Gallegos,homedecor_electronics_outdoors,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
2978,18,F,Joanna Trevino,groceries_furniture_floral,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2979,42,M,Steven Campos,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2980,61,M,David Brown,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2981,33,F,Heather Yates,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2982,26,M,Joseph Anthony,instruments_books_electronics,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
2983,42,F,Rhonda Carr,housewares_floral_groceries,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
2984,47,F,Elizabeth Ballard,groceries_beauty_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2985,36,F,Tina Butler,apparel_footwear_accessories,DISCOUNT_INTERESTED,AVERAGE,Y
2986,60,M,Brian Burnett,outdoors_instruments_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
2987,20,F,Amber Cochran,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
2988,35,M,John Hooper,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
2989,42,F,Jennifer Perez,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2990,50,M,Jason Gutierrez,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2991,25,M,Austin Combs,housewares_floral_groceries,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
2992,46,F,Sara Washington,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2993,37,F,Holly Smith,housewares_floral_groceries,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
2994,32,F,Sarah Garcia,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
2995,23,M,Christopher Snyder,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
2996,50,M,Jeffrey Kim,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2997,24,M,Randall Miller,groceries_beauty_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
2998,29,F,Beth Jennings,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
2999,28,M,Brian Miller,instruments_books_electronics,DISCOUNT_INTERESTED,AVERAGE,Y
3000,50,F,Nicole Reynolds,accessories_groceries_books,DISCOUNT_INTERESTED,AVERAGE,Y
3001,41,F,Crystal Bradley,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3002,46,M,Matthew Chapman,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
3003,27,M,Richard Torres,books_apparel_homedecor,DISCOUNT_INTERESTED,AVERAGE,Y
3004,39,F,Maria Garcia,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
3005,37,M,Anthony Avila,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3006,48,M,Ronald Gallegos,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3007,53,F,Samantha White,beauty_electronics_groceries,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
3008,18,M,Jason Perez,housewares_floral_groceries,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
3009,41,F,Amanda Gonzales,beauty_electronics_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3010,20,F,Diana Patel,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
3011,36,F,Elizabeth Howe,books_apparel_homedecor,DISCOUNT_INTERESTED,AVERAGE,Y
3012,28,M,James Taylor,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3013,29,M,Larry Gutierrez,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3014,30,M,Paul Wilson,beauty_accessories_instruments,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
3015,39,F,Christine White,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
3016,30,F,Julia Woods,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3017,43,F,Nicole Berry,floral_beauty_jewelry,DISCOUNT_INTERESTED,AVERAGE,Y
3018,32,M,Randy Johnston,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3019,21,F,Suzanne Roman,housewares_tools_beauty,DISCOUNT_INTERESTED,AVERAGE,Y
3020,45,M,Matthew Rodriguez,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
3021,28,M,Steven Mitchell,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
3022,33,F,Nichole Keith,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3023,41,M,Russell Hernandez,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3024,30,M,Samuel Gonzalez,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
3025,20,M,Alexander Ruiz,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
3026,31,F,Jamie Boyd,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3027,57,M,Joseph Bernard,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
3028,40,F,Kelly Johnson,accessories_groceries_books,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
3029,41,M,Douglas Smith,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3030,39,M,Thomas Mccoy,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3031,25,M,Aaron Reese,groceries_beauty_housewares,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
3032,32,M,Brian Webb,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
3033,44,F,Ashley May,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
3034,22,M,Jeffrey Simmons,apparel_footwear_accessories,DISCOUNT_INTERESTED,AVERAGE,Y
3035,28,M,Douglas Nunez,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
3036,28,M,Jonathan Crawford,housewares_floral_groceries,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
3037,33,M,James Rogers,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3038,64,M,Edward Pham,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3039,20,M,John Bell,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3040,35,M,Stuart Johnson,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
3041,25,F,Tiffany Johnson,groceries_beauty_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3042,61,F,Catherine Bowman,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3043,22,M,Nathaniel Rubio,housewares_floral_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3044,32,F,Jennifer Clark,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
3045,43,M,Geoffrey Fuller,housewares_floral_groceries,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
3046,42,F,Dana Ramos,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3047,32,M,James Morales,footwear_jewelry_furniture,DISCOUNT_INTERESTED,AVERAGE,Y
3048,30,F,Kimberly Perez,furniture_homedecor_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
3049,32,M,Matthew Simmons,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3050,27,M,Michael Johnson,electronics_outdoors_footwear,DISCOUNT_INTERESTED,AVERAGE,Y
3051,26,F,Jennifer Norman,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
3052,34,M,Philip Ortiz,books_apparel_homedecor,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
3053,28,F,Samantha Johnson,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
3054,28,M,John Evans,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3055,40,F,Kristina Hopkins,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3056,61,M,Adam Mcguire,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3057,38,F,Cynthia Brooks,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3058,21,F,Brittany Thomas,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
3059,21,F,Catherine Sullivan,footwear_jewelry_furniture,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
3060,58,M,Alexander Rivera,groceries_beauty_housewares,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
3061,28,M,Mark Nicholson,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
3062,21,M,Daniel Wolfe,groceries_furniture_floral,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
3063,38,F,Vanessa Smith,tools_housewares_apparel,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
3064,39,M,Robert Johns,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
3065,40,F,Victoria Osborne,housewares_tools_beauty,DISCOUNT_INTERESTED,AVERAGE,Y
3066,28,M,Aaron Taylor,groceries_seasonal_tools,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
3067,18,M,Nicholas Cooper,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
